key,sourceKind,sex,visualRace,age,style,lineage,row,column,relativePath,sourceSheet,imageWidth,imageHeight
rw-guest-sheet16-r04-a50,guest,Male,black,50,sheet16,guest-sheet16-row-04,4,5,assets/ravenwood/portraits/guest/guest_male_black_age50_sheet16_r04_c05.png,assets/ravenwood/guest_portraits/sheets/sheet16.png,194,353
rw-guest-sheet17-r01-a10,guest,Female,fair,10,sheet17,guest-sheet17-row-01,1,1,assets/ravenwood/portraits/guest/guest_female_fair_age10_sheet17_r01_c01.png,assets/ravenwood/guest_portraits/sheets/sheet17.png,194,353
rw-guest-sheet17-r01-a16,guest,Female,fair,16,sheet17,guest-sheet17-row-01,1,2,assets/ravenwood/portraits/guest/guest_female_fair_age16_sheet17_r01_c02.png,assets/ravenwood/guest_portraits/sheets/sheet17.png,194,353
rw-guest-sheet17-r01-a24,guest,Female,fair,24,sheet17,guest-sheet17-row-01,1,3,assets/ravenwood/portraits/guest/guest_female_fair_age24_sheet17_r01_c03.png,assets/ravenwood/guest_portraits/sheets/sheet17.png,195,353
rw-guest-sheet17-r01-a30,guest,Female,fair,30,sheet17,guest-sheet17-row-01,1,4,assets/ravenwood/portraits/guest/guest_female_fair_age30_sheet17_r01_c04.png,assets/ravenwood/guest_portraits/sheets/sheet17.png,194,353
rw-guest-sheet17-r01-a50,guest,Female,fair,50,sheet17,guest-sheet17-row-01,1,5,assets/ravenwood/portraits/guest/guest_female_fair_age50_sheet17_r01_c05.png,assets/ravenwood/guest_portraits/sheets/sheet17.png,194,353
rw-guest-sheet17-r02-a10,guest,Male,fair,10,sheet17,guest-sheet17-row-02,2,1,assets/ravenwood/portraits/guest/guest_male_fair_age10_sheet17_r02_c01.png,assets/ravenwood/guest_portraits/sheets/sheet17.png,194,353
rw-guest-sheet17-r02-a16,guest,Male,fair,16,sheet17,guest-sheet17-row-02,2,2,assets/ravenwood/portraits/guest/guest_male_fair_age16_sheet17_r02_c02.png,assets/ravenwood/guest_portraits/sheets/sheet17.png,194,353
rw-guest-sheet17-r02-a24,guest,Male,fair,24,sheet17,guest-sheet17-row-02,2,3,assets/ravenwood/portraits/guest/guest_male_fair_age24_sheet17_r02_c03.png,assets/ravenwood/guest_portraits/sheets/sheet17.png,195,353
rw-guest-sheet17-r02-a30,guest,Male,fair,30,sheet17,guest-sheet17-row-02,2,4,assets/ravenwood/portraits/guest/guest_male_fair_age30_sheet17_r02_c04.png,assets/ravenwood/guest_portraits/sheets/sheet17.png,194,353
rw-guest-sheet17-r02-a50,guest,Male,fair,50,sheet17,guest-sheet17-row-02,2,5,assets/ravenwood/portraits/guest/guest_male_fair_age50_sheet17_r02_c05.png,assets/ravenwood/guest_portraits/sheets/sheet17.png,194,353
rw-guest-sheet17-r03-a10,guest,Female,fair,10,sheet17,guest-sheet17-row-03,3,1,assets/ravenwood/portraits/guest/guest_female_fair_age10_sheet17_r03_c01.png,assets/ravenwood/guest_portraits/sheets/sheet17.png,194,352
rw-guest-sheet17-r03-a16,guest,Female,fair,16,sheet17,guest-sheet17-row-03,3,2,assets/ravenwood/portraits/guest/guest_female_fair_age16_sheet17_r03_c02.png,assets/ravenwood/guest_portraits/sheets/sheet17.png,194,352
rw-guest-sheet17-r03-a24,guest,Female,fair,24,sheet17,guest-sheet17-row-03,3,3,assets/ravenwood/portraits/guest/guest_female_fair_age24_sheet17_r03_c03.png,assets/ravenwood/guest_portraits/sheets/sheet17.png,195,352
rw-guest-sheet17-r03-a30,guest,Female,fair,30,sheet17,guest-sheet17-row-03,3,4,assets/ravenwood/portraits/guest/guest_female_fair_age30_sheet17_r03_c04.png,assets/ravenwood/guest_portraits/sheets/sheet17.png,194,352
rw-guest-sheet17-r03-a50,guest,Female,fair,50,sheet17,guest-sheet17-row-03,3,5,assets/ravenwood/portraits/guest/guest_female_fair_age50_sheet17_r03_c05.png,assets/ravenwood/guest_portraits/sheets/sheet17.png,194,352
rw-guest-sheet17-r04-a10,guest,Male,olive,10,sheet17,guest-sheet17-row-04,4,1,assets/ravenwood/portraits/guest/guest_male_olive_age10_sheet17_r04_c01.png,assets/ravenwood/guest_portraits/sheets/sheet17.png,194,353
rw-guest-sheet17-r04-a16,guest,Male,olive,16,sheet17,guest-sheet17-row-04,4,2,assets/ravenwood/portraits/guest/guest_male_olive_age16_sheet17_r04_c02.png,assets/ravenwood/guest_portraits/sheets/sheet17.png,194,353
rw-guest-sheet17-r04-a24,guest,Male,olive,24,sheet17,guest-sheet17-row-04,4,3,assets/ravenwood/portraits/guest/guest_male_olive_age24_sheet17_r04_c03.png,assets/ravenwood/guest_portraits/sheets/sheet17.png,195,353
rw-guest-sheet17-r04-a30,guest,Male,olive,30,sheet17,guest-sheet17-row-04,4,4,assets/ravenwood/portraits/guest/guest_male_olive_age30_sheet17_r04_c04.png,assets/ravenwood/guest_portraits/sheets/sheet17.png,194,353
rw-guest-sheet17-r04-a50,guest,Male,olive,50,sheet17,guest-sheet17-row-04,4,5,assets/ravenwood/portraits/guest/guest_male_olive_age50_sheet17_r04_c05.png,assets/ravenwood/guest_portraits/sheets/sheet17.png,194,353
rw-guest-sheet18-r01-a10,guest,Female,fair,10,sheet18,guest-sheet18-row-01,1,1,assets/ravenwood/portraits/guest/guest_female_fair_age10_sheet18_r01_c01.png,assets/ravenwood/guest_portraits/sheets/sheet18.png,194,353
rw-guest-sheet18-r01-a16,guest,Female,fair,16,sheet18,guest-sheet18-row-01,1,2,assets/ravenwood/portraits/guest/guest_female_fair_age16_sheet18_r01_c02.png,assets/ravenwood/guest_portraits/sheets/sheet18.png,194,353
rw-guest-sheet18-r01-a24,guest,Female,fair,24,sheet18,guest-sheet18-row-01,1,3,assets/ravenwood/portraits/guest/guest_female_fair_age24_sheet18_r01_c03.png,assets/ravenwood/guest_portraits/sheets/sheet18.png,195,353
rw-guest-sheet18-r01-a30,guest,Female,fair,30,sheet18,guest-sheet18-row-01,1,4,assets/ravenwood/portraits/guest/guest_female_fair_age30_sheet18_r01_c04.png,assets/ravenwood/guest_portraits/sheets/sheet18.png,194,353
rw-guest-sheet18-r01-a50,guest,Female,fair,50,sheet18,guest-sheet18-row-01,1,5,assets/ravenwood/portraits/guest/guest_female_fair_age50_sheet18_r01_c05.png,assets/ravenwood/guest_portraits/sheets/sheet18.png,194,353
rw-guest-sheet18-r02-a10,guest,Male,fair,10,sheet18,guest-sheet18-row-02,2,1,assets/ravenwood/portraits/guest/guest_male_fair_age10_sheet18_r02_c01.png,assets/ravenwood/guest_portraits/sheets/sheet18.png,194,353
rw-guest-sheet18-r02-a16,guest,Male,fair,16,sheet18,guest-sheet18-row-02,2,2,assets/ravenwood/portraits/guest/guest_male_fair_age16_sheet18_r02_c02.png,assets/ravenwood/guest_portraits/sheets/sheet18.png,194,353
rw-guest-sheet18-r02-a24,guest,Male,fair,24,sheet18,guest-sheet18-row-02,2,3,assets/ravenwood/portraits/guest/guest_male_fair_age24_sheet18_r02_c03.png,assets/ravenwood/guest_portraits/sheets/sheet18.png,195,353
rw-guest-sheet18-r02-a30,guest,Male,fair,30,sheet18,guest-sheet18-row-02,2,4,assets/ravenwood/portraits/guest/guest_male_fair_age30_sheet18_r02_c04.png,assets/ravenwood/guest_portraits/sheets/sheet18.png,194,353
rw-guest-sheet18-r02-a50,guest,Male,fair,50,sheet18,guest-sheet18-row-02,2,5,assets/ravenwood/portraits/guest/guest_male_fair_age50_sheet18_r02_c05.png,assets/ravenwood/guest_portraits/sheets/sheet18.png,194,353
rw-guest-sheet18-r03-a10,guest,Female,black,10,sheet18,guest-sheet18-row-03,3,1,assets/ravenwood/portraits/guest/guest_female_black_age10_sheet18_r03_c01.png,assets/ravenwood/guest_portraits/sheets/sheet18.png,194,352
rw-guest-sheet18-r03-a16,guest,Female,black,16,sheet18,guest-sheet18-row-03,3,2,assets/ravenwood/portraits/guest/guest_female_black_age16_sheet18_r03_c02.png,assets/ravenwood/guest_portraits/sheets/sheet18.png,194,352
rw-guest-sheet18-r03-a24,guest,Female,black,24,sheet18,guest-sheet18-row-03,3,3,assets/ravenwood/portraits/guest/guest_female_black_age24_sheet18_r03_c03.png,assets/ravenwood/guest_portraits/sheets/sheet18.png,195,352
rw-guest-sheet18-r03-a30,guest,Female,black,30,sheet18,guest-sheet18-row-03,3,4,assets/ravenwood/portraits/guest/guest_female_black_age30_sheet18_r03_c04.png,assets/ravenwood/guest_portraits/sheets/sheet18.png,194,352
rw-guest-sheet18-r03-a50,guest,Female,black,50,sheet18,guest-sheet18-row-03,3,5,assets/ravenwood/portraits/guest/guest_female_black_age50_sheet18_r03_c05.png,assets/ravenwood/guest_portraits/sheets/sheet18.png,194,352
rw-guest-sheet18-r04-a10,guest,Male,fair,10,sheet18,guest-sheet18-row-04,4,1,assets/ravenwood/portraits/guest/guest_male_fair_age10_sheet18_r04_c01.png,assets/ravenwood/guest_portraits/sheets/sheet18.png,194,353
rw-guest-sheet18-r04-a16,guest,Male,fair,16,sheet18,guest-sheet18-row-04,4,2,assets/ravenwood/portraits/guest/guest_male_fair_age16_sheet18_r04_c02.png,assets/ravenwood/guest_portraits/sheets/sheet18.png,194,353
rw-guest-sheet18-r04-a24,guest,Male,fair,24,sheet18,guest-sheet18-row-04,4,3,assets/ravenwood/portraits/guest/guest_male_fair_age24_sheet18_r04_c03.png,assets/ravenwood/guest_portraits/sheets/sheet18.png,195,353
rw-guest-sheet18-r04-a30,guest,Male,fair,30,sheet18,guest-sheet18-row-04,4,4,assets/ravenwood/portraits/guest/guest_male_fair_age30_sheet18_r04_c04.png,assets/ravenwood/guest_portraits/sheets/sheet18.png,194,353
rw-guest-sheet18-r04-a50,guest,Male,fair,50,sheet18,guest-sheet18-row-04,4,5,assets/ravenwood/portraits/guest/guest_male_fair_age50_sheet18_r04_c05.png,assets/ravenwood/guest_portraits/sheets/sheet18.png,194,353
rw-guest-sheet19-r01-a10,guest,Female,fair,10,sheet19,guest-sheet19-row-01,1,1,assets/ravenwood/portraits/guest/guest_female_fair_age10_sheet19_r01_c01.png,assets/ravenwood/guest_portraits/sheets/sheet19.png,194,353
rw-guest-sheet19-r01-a16,guest,Female,fair,16,sheet19,guest-sheet19-row-01,1,2,assets/ravenwood/portraits/guest/guest_female_fair_age16_sheet19_r01_c02.png,assets/ravenwood/guest_portraits/sheets/sheet19.png,194,353
rw-guest-sheet19-r01-a24,guest,Female,fair,24,sheet19,guest-sheet19-row-01,1,3,assets/ravenwood/portraits/guest/guest_female_fair_age24_sheet19_r01_c03.png,assets/ravenwood/guest_portraits/sheets/sheet19.png,195,353
rw-guest-sheet19-r01-a30,guest,Female,fair,30,sheet19,guest-sheet19-row-01,1,4,assets/ravenwood/portraits/guest/guest_female_fair_age30_sheet19_r01_c04.png,assets/ravenwood/guest_portraits/sheets/sheet19.png,194,353
rw-guest-sheet19-r01-a50,guest,Female,fair,50,sheet19,guest-sheet19-row-01,1,5,assets/ravenwood/portraits/guest/guest_female_fair_age50_sheet19_r01_c05.png,assets/ravenwood/guest_portraits/sheets/sheet19.png,194,353
rw-guest-sheet19-r02-a10,guest,Male,fair,10,sheet19,guest-sheet19-row-02,2,1,assets/ravenwood/portraits/guest/guest_male_fair_age10_sheet19_r02_c01.png,assets/ravenwood/guest_portraits/sheets/sheet19.png,194,353
rw-guest-sheet19-r02-a16,guest,Male,fair,16,sheet19,guest-sheet19-row-02,2,2,assets/ravenwood/portraits/guest/guest_male_fair_age16_sheet19_r02_c02.png,assets/ravenwood/guest_portraits/sheets/sheet19.png,194,353
rw-guest-sheet19-r02-a24,guest,Male,fair,24,sheet19,guest-sheet19-row-02,2,3,assets/ravenwood/portraits/guest/guest_male_fair_age24_sheet19_r02_c03.png,assets/ravenwood/guest_portraits/sheets/sheet19.png,195,353
rw-guest-sheet19-r02-a30,guest,Male,fair,30,sheet19,guest-sheet19-row-02,2,4,assets/ravenwood/portraits/guest/guest_male_fair_age30_sheet19_r02_c04.png,assets/ravenwood/guest_portraits/sheets/sheet19.png,194,353
rw-guest-sheet19-r02-a50,guest,Male,fair,50,sheet19,guest-sheet19-row-02,2,5,assets/ravenwood/portraits/guest/guest_male_fair_age50_sheet19_r02_c05.png,assets/ravenwood/guest_portraits/sheets/sheet19.png,194,353
rw-guest-sheet19-r03-a10,guest,Female,eastern,10,sheet19,guest-sheet19-row-03,3,1,assets/ravenwood/portraits/guest/guest_female_eastern_age10_sheet19_r03_c01.png,assets/ravenwood/guest_portraits/sheets/sheet19.png,194,352
rw-guest-sheet19-r03-a16,guest,Female,eastern,16,sheet19,guest-sheet19-row-03,3,2,assets/ravenwood/portraits/guest/guest_female_eastern_age16_sheet19_r03_c02.png,assets/ravenwood/guest_portraits/sheets/sheet19.png,194,352
rw-guest-sheet19-r03-a24,guest,Female,eastern,24,sheet19,guest-sheet19-row-03,3,3,assets/ravenwood/portraits/guest/guest_female_eastern_age24_sheet19_r03_c03.png,assets/ravenwood/guest_portraits/sheets/sheet19.png,195,352
rw-guest-sheet19-r03-a30,guest,Female,eastern,30,sheet19,guest-sheet19-row-03,3,4,assets/ravenwood/portraits/guest/guest_female_eastern_age30_sheet19_r03_c04.png,assets/ravenwood/guest_portraits/sheets/sheet19.png,194,352
rw-guest-sheet19-r03-a50,guest,Female,eastern,50,sheet19,guest-sheet19-row-03,3,5,assets/ravenwood/portraits/guest/guest_female_eastern_age50_sheet19_r03_c05.png,assets/ravenwood/guest_portraits/sheets/sheet19.png,194,352
rw-guest-sheet19-r04-a10,guest,Male,olive,10,sheet19,guest-sheet19-row-04,4,1,assets/ravenwood/portraits/guest/guest_male_olive_age10_sheet19_r04_c01.png,assets/ravenwood/guest_portraits/sheets/sheet19.png,194,353
rw-guest-sheet19-r04-a16,guest,Male,olive,16,sheet19,guest-sheet19-row-04,4,2,assets/ravenwood/portraits/guest/guest_male_olive_age16_sheet19_r04_c02.png,assets/ravenwood/guest_portraits/sheets/sheet19.png,194,353
rw-guest-sheet19-r04-a24,guest,Male,olive,24,sheet19,guest-sheet19-row-04,4,3,assets/ravenwood/portraits/guest/guest_male_olive_age24_sheet19_r04_c03.png,assets/ravenwood/guest_portraits/sheets/sheet19.png,195,353
rw-guest-sheet19-r04-a30,guest,Male,olive,30,sheet19,guest-sheet19-row-04,4,4,assets/ravenwood/portraits/guest/guest_male_olive_age30_sheet19_r04_c04.png,assets/ravenwood/guest_portraits/sheets/sheet19.png,194,353
rw-guest-sheet19-r04-a50,guest,Male,olive,50,sheet19,guest-sheet19-row-04,4,5,assets/ravenwood/portraits/guest/guest_male_olive_age50_sheet19_r04_c05.png,assets/ravenwood/guest_portraits/sheets/sheet19.png,194,353
rw-guest-sheet20-r01-a10,guest,Female,fair,10,sheet20,guest-sheet20-row-01,1,1,assets/ravenwood/portraits/guest/guest_female_fair_age10_sheet20_r01_c01.png,assets/ravenwood/guest_portraits/sheets/sheet20.png,194,353
rw-guest-sheet20-r01-a16,guest,Female,fair,16,sheet20,guest-sheet20-row-01,1,2,assets/ravenwood/portraits/guest/guest_female_fair_age16_sheet20_r01_c02.png,assets/ravenwood/guest_portraits/sheets/sheet20.png,194,353
rw-guest-sheet20-r01-a24,guest,Female,fair,24,sheet20,guest-sheet20-row-01,1,3,assets/ravenwood/portraits/guest/guest_female_fair_age24_sheet20_r01_c03.png,assets/ravenwood/guest_portraits/sheets/sheet20.png,195,353
rw-guest-sheet20-r01-a30,guest,Female,fair,30,sheet20,guest-sheet20-row-01,1,4,assets/ravenwood/portraits/guest/guest_female_fair_age30_sheet20_r01_c04.png,assets/ravenwood/guest_portraits/sheets/sheet20.png,194,353
rw-guest-sheet20-r01-a50,guest,Female,fair,50,sheet20,guest-sheet20-row-01,1,5,assets/ravenwood/portraits/guest/guest_female_fair_age50_sheet20_r01_c05.png,assets/ravenwood/guest_portraits/sheets/sheet20.png,194,353
rw-guest-sheet20-r02-a10,guest,Male,fair,10,sheet20,guest-sheet20-row-02,2,1,assets/ravenwood/portraits/guest/guest_male_fair_age10_sheet20_r02_c01.png,assets/ravenwood/guest_portraits/sheets/sheet20.png,194,353
rw-guest-sheet20-r02-a16,guest,Male,fair,16,sheet20,guest-sheet20-row-02,2,2,assets/ravenwood/portraits/guest/guest_male_fair_age16_sheet20_r02_c02.png,assets/ravenwood/guest_portraits/sheets/sheet20.png,194,353
rw-guest-sheet20-r02-a24,guest,Male,fair,24,sheet20,guest-sheet20-row-02,2,3,assets/ravenwood/portraits/guest/guest_male_fair_age24_sheet20_r02_c03.png,assets/ravenwood/guest_portraits/sheets/sheet20.png,195,353
rw-guest-sheet20-r02-a30,guest,Male,fair,30,sheet20,guest-sheet20-row-02,2,4,assets/ravenwood/portraits/guest/guest_male_fair_age30_sheet20_r02_c04.png,assets/ravenwood/guest_portraits/sheets/sheet20.png,194,353
rw-guest-sheet20-r02-a50,guest,Male,fair,50,sheet20,guest-sheet20-row-02,2,5,assets/ravenwood/portraits/guest/guest_male_fair_age50_sheet20_r02_c05.png,assets/ravenwood/guest_portraits/sheets/sheet20.png,194,353
rw-guest-sheet20-r03-a10,guest,Female,black,10,sheet20,guest-sheet20-row-03,3,1,assets/ravenwood/portraits/guest/guest_female_black_age10_sheet20_r03_c01.png,assets/ravenwood/guest_portraits/sheets/sheet20.png,194,352
rw-guest-sheet20-r03-a16,guest,Female,black,16,sheet20,guest-sheet20-row-03,3,2,assets/ravenwood/portraits/guest/guest_female_black_age16_sheet20_r03_c02.png,assets/ravenwood/guest_portraits/sheets/sheet20.png,194,352
rw-guest-sheet20-r03-a24,guest,Female,black,24,sheet20,guest-sheet20-row-03,3,3,assets/ravenwood/portraits/guest/guest_female_black_age24_sheet20_r03_c03.png,assets/ravenwood/guest_portraits/sheets/sheet20.png,195,352
rw-guest-sheet20-r03-a30,guest,Female,black,30,sheet20,guest-sheet20-row-03,3,4,assets/ravenwood/portraits/guest/guest_female_black_age30_sheet20_r03_c04.png,assets/ravenwood/guest_portraits/sheets/sheet20.png,194,352
rw-guest-sheet20-r03-a50,guest,Female,black,50,sheet20,guest-sheet20-row-03,3,5,assets/ravenwood/portraits/guest/guest_female_black_age50_sheet20_r03_c05.png,assets/ravenwood/guest_portraits/sheets/sheet20.png,194,352
rw-guest-sheet20-r04-a10,guest,Male,fair,10,sheet20,guest-sheet20-row-04,4,1,assets/ravenwood/portraits/guest/guest_male_fair_age10_sheet20_r04_c01.png,assets/ravenwood/guest_portraits/sheets/sheet20.png,194,353
rw-guest-sheet20-r04-a16,guest,Male,fair,16,sheet20,guest-sheet20-row-04,4,2,assets/ravenwood/portraits/guest/guest_male_fair_age16_sheet20_r04_c02.png,assets/ravenwood/guest_portraits/sheets/sheet20.png,194,353
rw-guest-sheet20-r04-a24,guest,Male,fair,24,sheet20,guest-sheet20-row-04,4,3,assets/ravenwood/portraits/guest/guest_male_fair_age24_sheet20_r04_c03.png,assets/ravenwood/guest_portraits/sheets/sheet20.png,195,353
rw-guest-sheet20-r04-a30,guest,Male,fair,30,sheet20,guest-sheet20-row-04,4,4,assets/ravenwood/portraits/guest/guest_male_fair_age30_sheet20_r04_c04.png,assets/ravenwood/guest_portraits/sheets/sheet20.png,194,353
rw-guest-sheet20-r04-a50,guest,Male,fair,50,sheet20,guest-sheet20-row-04,4,5,assets/ravenwood/portraits/guest/guest_male_fair_age50_sheet20_r04_c05.png,assets/ravenwood/guest_portraits/sheets/sheet20.png,194,353
rw-guest-sheet21-r01-a10,guest,Female,fair,10,sheet21,guest-sheet21-row-01,1,1,assets/ravenwood/portraits/guest/guest_female_fair_age10_sheet21_r01_c01.png,assets/ravenwood/guest_portraits/sheets/sheet21.png,194,353
rw-guest-sheet21-r01-a16,guest,Female,fair,16,sheet21,guest-sheet21-row-01,1,2,assets/ravenwood/portraits/guest/guest_female_fair_age16_sheet21_r01_c02.png,assets/ravenwood/guest_portraits/sheets/sheet21.png,194,353
rw-guest-sheet21-r01-a24,guest,Female,fair,24,sheet21,guest-sheet21-row-01,1,3,assets/ravenwood/portraits/guest/guest_female_fair_age24_sheet21_r01_c03.png,assets/ravenwood/guest_portraits/sheets/sheet21.png,195,353
rw-guest-sheet21-r01-a30,guest,Female,fair,30,sheet21,guest-sheet21-row-01,1,4,assets/ravenwood/portraits/guest/guest_female_fair_age30_sheet21_r01_c04.png,assets/ravenwood/guest_portraits/sheets/sheet21.png,194,353
rw-guest-sheet21-r01-a50,guest,Female,fair,50,sheet21,guest-sheet21-row-01,1,5,assets/ravenwood/portraits/guest/guest_female_fair_age50_sheet21_r01_c05.png,assets/ravenwood/guest_portraits/sheets/sheet21.png,194,353
rw-guest-sheet21-r02-a10,guest,Female,black,10,sheet21,guest-sheet21-row-02,2,1,assets/ravenwood/portraits/guest/guest_female_black_age10_sheet21_r02_c01.png,assets/ravenwood/guest_portraits/sheets/sheet21.png,194,353
rw-guest-sheet21-r02-a16,guest,Female,black,16,sheet21,guest-sheet21-row-02,2,2,assets/ravenwood/portraits/guest/guest_female_black_age16_sheet21_r02_c02.png,assets/ravenwood/guest_portraits/sheets/sheet21.png,194,353
rw-guest-sheet21-r02-a24,guest,Female,black,24,sheet21,guest-sheet21-row-02,2,3,assets/ravenwood/portraits/guest/guest_female_black_age24_sheet21_r02_c03.png,assets/ravenwood/guest_portraits/sheets/sheet21.png,195,353
rw-guest-sheet21-r02-a30,guest,Female,black,30,sheet21,guest-sheet21-row-02,2,4,assets/ravenwood/portraits/guest/guest_female_black_age30_sheet21_r02_c04.png,assets/ravenwood/guest_portraits/sheets/sheet21.png,194,353
rw-guest-sheet21-r02-a50,guest,Female,black,50,sheet21,guest-sheet21-row-02,2,5,assets/ravenwood/portraits/guest/guest_female_black_age50_sheet21_r02_c05.png,assets/ravenwood/guest_portraits/sheets/sheet21.png,194,353
rw-guest-sheet21-r03-a10,guest,Female,fair,10,sheet21,guest-sheet21-row-03,3,1,assets/ravenwood/portraits/guest/guest_female_fair_age10_sheet21_r03_c01.png,assets/ravenwood/guest_portraits/sheets/sheet21.png,194,352
rw-guest-sheet21-r03-a16,guest,Female,fair,16,sheet21,guest-sheet21-row-03,3,2,assets/ravenwood/portraits/guest/guest_female_fair_age16_sheet21_r03_c02.png,assets/ravenwood/guest_portraits/sheets/sheet21.png,194,352
